id,year,dest,origin,status
823,2012,CPM,CVM,Approved
824,2012,CPM,BVM,Approved
825,2012,CPM,SOM,Approved
826,2012,CPM,CVM,Approved
827,2012,CPM,CVM,Approved
828,2012,CPM,HTM,Approved
829,2012,CPM,RDM,Approved
830,2012,CPM,HTM,Approved
831,2012,CPM,HTM,Approved
832,2012,CPM,RDM,Approved
833,2012,CPM,MOM,Approved
834,2012,CPM,CVM,Approved
835,2012,CPM,SOM,Approved
836,2012,CPM,MOM,Approved
837,2012,CPM,HTM,Approved
838,2012,CPM,MOM,Approved
839,2012,CPM,MOM,Approved
840,2012,CPM,CVM,Approved
841,2012,CPM,HTM,Approved
842,2012,CPM,MOM,Approved
843,2012,CPM,CVM,Approved
844,2012,CPM,CVM,Approved
845,2012,CPM,MVM,Approved
846,2012,CPM,MVM,Approved
847,2012,CPM,HTM,Approved
848,2012,CPM,CVM,Approved
849,2012,CPM,CVM,Approved
850,2012,CPM,HTM,Approved
851,2012,CPM,CVM,Approved
852,2012,CPM,MVM,Approved
853,2012,CPM,NCM,Approved
854,2012,CPM,HTM,Approved
855,2012,CPM,HTM,Approved
856,2012,CPM,MOM,Approved
857,2012,CPM,CVM,Approved
858,2012,CPM,CVM,Approved
859,2012,CPM,HTM,Approved
860,2012,CPM,MVM,Approved
861,2012,CPM,MOM,Approved
862,2012,CPM,CVM,Approved
863,2012,CPM,HTM,Approved
864,2012,CPM,CVM,Approved
865,2012,CPM,HTM,Approved
866,2012,CPM,HTM,Approved
867,2012,CPM,CVM,Approved
868,2012,CPM,HTM,Approved
869,2012,CPM,CVM,Approved
870,2012,CPM,CVM,Approved
871,2012,CVH,ORH,Approved
872,2012,CVH,CPH,Approved
873,2012,CVH,CPH,Approved
874,2012,CVH,CPH,Approved
875,2012,CVH,CPH,Approved
876,2012,CVH,SYH,Approved
877,2012,CVH,ORH,Approved
878,2012,CVH,SYH,Approved
879,2012,CVH,SUH,Approved
880,2012,CVH,MOH,Approved
881,2012,CVH,HTH,Approved
882,2012,CVH,CPH,Approved
883,2012,CVH,SUH,Approved
884,2012,CVH,HTH,Approved
885,2012,CVH,CPH,Approved
886,2012,CVH,CPH,Denied
887,2012,CVH,HTH,Approved
888,2012,CVH,HTH,Approved
889,2012,CVH,CPH,Approved
890,2012,CVH,SUH,Denied
891,2012,CVH,OLH,Approved
892,2012,CVH,CPH,Approved
893,2012,CVH,SYH,Approved
894,2012,CVH,CPH,Approved
895,2012,CVH,CPH,Approved
896,2012,CVH,CPH,Approved
897,2012,CVH,CPH,Approved
898,2012,CVH,SYH,Denied
899,2012,CVH,CPH,Approved
900,2012,CVH,CPH,Approved
901,2012,CVH,MOH,Approved
902,2012,CVH,CPH,Approved
903,2012,CVH,CPH,Approved
904,2012,CVH,HTH,Approved
905,2012,CVH,HTH,Approved
906,2012,CVH,CPH,Approved
907,2012,CVH,CPH,Approved
908,2012,CVH,CPH,Approved
909,2012,CVH,MOH,Approved
910,2012,CVH,SUH,Approved
911,2012,CVH,CPH,Approved
912,2012,CVH,SOH,Approved
913,2012,CVH,CPH,Approved
914,2012,CVH,HTH,Approved
915,2012,CVH,CPH,Approved
916,2012,CVH,MOH,Approved
917,2012,CVH,CPH,Approved
918,2012,CVH,CPH,Approved
919,2012,CVH,CPH,Approved
920,2012,CVH,SOH,Approved
921,2012,CVH,CPH,Approved
922,2012,CVH,MVH,Approved
923,2012,CVH,SUH,Approved
924,2012,CVH,SYH,Approved
925,2012,CVH,CPH,Approved
926,2012,CVH,SUH,Approved
927,2012,CVH,SOH,Approved
928,2012,CVH,CPH,Approved
929,2012,CVH,CPH,Approved
930,2012,CVH,HTH,Approved
931,2012,CVH,MVH,Approved
932,2012,CVH,CPH,Approved
933,2012,CVH,MVH,Approved
934,2012,CVH,MOH,Approved
935,2012,CVH,ELH,Approved
936,2012,CVH,OLH,Approved
937,2012,CVH,CPH,Approved
938,2012,CVH,MVH,Approved
939,2012,CVH,MVH,Approved
940,2012,CVH,CPH,Approved
941,2012,CVH,CPH,Approved
942,2012,CVH,CPH,Approved
943,2012,CVH,CPH,Approved
944,2012,CVH,SOH,Approved
945,2012,CVH,HTH,Approved
946,2012,CVH,MOH,Approved
947,2012,CVH,SYH,Approved
948,2012,CVH,SYH,Approved
949,2012,CVH,SOH,Approved
950,2012,CVH,MVH,Approved
951,2012,CVH,CPH,Approved
952,2012,CVH,CPH,Approved
953,2012,CVH,CPH,Approved
954,2012,CVH,ORH,Approved
955,2012,CVH,OLH,Approved
956,2012,CVH,CPH,Approved
957,2012,CVH,HTH,Approved
958,2012,CVH,MVH,Approved
959,2012,CVH,SYH,Approved
960,2012,CVH,MOH,Approved
961,2012,CVH,MVH,Approved
962,2012,CVH,MOH,Approved
963,2012,CVH,SYH,Approved
964,2012,CVH,ORH,Approved
965,2012,CVH,CPH,Approved
966,2012,CVH,CPH,Approved
967,2012,CVH,CPH,Approved
968,2012,CVH,CPH,Approved
969,2012,CVH,CPH,Approved
970,2012,CVH,CPH,Approved
971,2012,CVH,CPH,Approved
972,2012,CVH,SYH,Approved
973,2012,CVH,CPH,Approved
974,2012,CVH,CPH,Approved
975,2012,CVH,MVH,Approved
976,2012,CVH,CPH,Approved
977,2012,CVH,SYH,Approved
978,2012,CVH,HTH,Approved
979,2012,CVH,MOH,Approved
980,2012,CVH,CPH,Approved
981,2012,CVH,MOH,Approved
982,2012,CVH,MOH,Approved
983,2012,CVH,MVH,Approved
984,2012,CVH,MOH,Approved
985,2012,CVH,MVH,Approved
986,2012,CVH,HTH,Approved
987,2012,CVH,CPH,Approved
988,2012,CVH,CPH,Approved
989,2012,CVH,SOH,Approved
990,2012,CVH,SUH,Approved
991,2012,CVH,SOH,Approved
992,2012,CVH,SUH,Approved
993,2012,CVH,SYH,Approved
994,2012,CVH,CPH,Approved
995,2012,CVH,SYH,Approved
996,2012,CVH,CPH,Approved
997,2012,CVH,CPH,Approved
998,2012,CVH,CPH,Approved
999,2012,CVH,CPH,Approved
1000,2012,CVH,CPH,Approved
1001,2012,CVH,HTH,Approved
1002,2012,CVH,MVH,Approved
1003,2012,CVH,ORH,Approved
1004,2012,CVH,SOH,Approved
1005,2012,CVH,SYH,Approved
1006,2012,CVH,CPH,Approved
1007,2012,CVH,HTH,Approved
1008,2012,CVH,ORH,Approved
1009,2012,CVH,ORH,Approved
1010,2012,CVH,MOH,Approved
1011,2012,CVH,CPH,Approved
1012,2012,CVH,HTH,Approved
1013,2012,CVH,SUH,Approved
1014,2012,CVH,CPH,Approved
1015,2012,CVH,CPH,Approved
1016,2012,CVH,HTH,Approved
1017,2012,CVH,ORH,Approved
1018,2012,CVH,SOH,Approved
1019,2012,CVH,CPH,Approved
1020,2012,CVH,CPH,Approved
1021,2012,CVH,CPH,Approved
1022,2012,CVH,MOH,Approved
1023,2012,CVH,SOH,Approved
1024,2012,CVH,MVH,Approved
1025,2012,CVH,MVH,Approved
1026,2012,CVH,CPH,Approved
1027,2012,CVH,HTH,Approved
1028,2012,CVH,MVH,Approved
1029,2012,CVH,CPH,Approved
1030,2012,CVH,MVH,Approved
1031,2012,CVH,CPH,Approved
1032,2012,CVH,CPH,Approved
1033,2012,CVH,CPH,Approved
1034,2012,CVH,SYH,Approved
1035,2012,CVH,CPH,Approved
1036,2012,CVH,MVH,Approved
1037,2012,CVH,MVH,Approved
1038,2012,CVH,SYH,Approved
1039,2012,CVH,SYH,Approved
1040,2012,CVH,SOH,Approved
1041,2012,CVH,CPH,Approved
1042,2012,CVH,CPH,Approved
1043,2012,CVH,HTH,Approved
1044,2012,CVM,NCM,Approved
1045,2012,CVM,SOM,Approved
1046,2012,CVM,HTM,Approved
1047,2012,CVM,CPM,Denied
1048,2012,CVM,CPM,Approved
1049,2012,CVM,CPM,Approved
1050,2012,CVM,CPM,Approved
1051,2012,CVM,CPM,Approved
1052,2012,CVM,SOM,Approved
1053,2012,CVM,SOM,Approved
1054,2012,CVM,MVM,Approved
1055,2012,CVM,NCM,Approved
1056,2012,CVM,HTM,Approved
1057,2012,CVM,MVM,Approved
1058,2012,CVM,NCM,Approved
1059,2012,CVM,HTM,Approved
1060,2012,CVM,CPM,Approved
1061,2012,CVM,CPM,Approved
1062,2012,CVM,CPM,Approved
1063,2012,CVM,CPM,Approved
1064,2012,CVM,HTM,Approved
1065,2012,CVM,MOM,Approved
1066,2012,CVM,GJH,Approved
1067,2012,CVM,NCM,Approved
1068,2012,CVM,CPM,Approved
1069,2012,CVM,CPM,Approved
1070,2012,CVM,MOM,Approved
1071,2012,CVM,GJH,Approved
1072,2012,CVM,MOM,Approved
1073,2012,CVM,CPM,Approved
1074,2012,CVM,MVM,Approved
1075,2012,CVM,NCM,Approved
1076,2012,CVM,HTM,Approved
1077,2012,CVM,CPM,Approved
1078,2012,CVM,CPM,Approved
1079,2012,CVM,CPM,Approved
1080,2012,CVM,HTM,Approved
1081,2012,CVM,CPM,Approved
1082,2012,CVM,MVM,Approved
1083,2012,CVM,CPM,Approved
1084,2012,CVM,HTM,Approved
1085,2012,CVM,GJH,Approved
1086,2012,CVM,GJH,Approved
1087,2012,CVM,CPM,Approved
1088,2012,CVM,GJH,Approved
1089,2012,CVM,GJH,Approved
1090,2012,CVM,MOM,Approved
1091,2012,CVM,HTM,Approved
1092,2012,CVM,SOM,Approved
1093,2012,CVM,CPM,Approved
1094,2012,CVM,NCM,Approved
1095,2012,CVM,CPM,Approved
1096,2012,CVM,CPM,Approved
1097,2012,CVM,SOM,Approved
1098,2012,CVM,CPM,Approved
1099,2012,CVM,CPM,Approved
1100,2012,CVM,CPM,Approved
1101,2012,CVM,HTM,Approved
1102,2012,CVM,HTM,Approved
1103,2012,CVM,CPM,Approved
1104,2012,CVM,HTM,Approved
1105,2012,CVM,CPM,Approved
1106,2012,CVM,CPM,Approved
1107,2012,CVM,CPM,Approved
1108,2012,CVM,MOM,Approved
1109,2012,CVM,ELM,Approved
1110,2012,CVM,HTM,Approved
1111,2012,CVM,MVM,Approved
1112,2012,CVM,GJH,Approved
1113,2012,CVM,CPM,Approved
1114,2012,CVM,HTM,Approved
1115,2012,CVM,SOM,Approved
1116,2012,CVM,CPM,Approved
1117,2012,CVM,BVM,Approved
1118,2012,CVM,CPM,Approved
1119,2012,CVM,MOM,Approved
1120,2012,CVM,HTM,Approved
1121,2012,CVM,MVM,Approved
1122,2012,CVM,NCM,Approved
1123,2012,CVM,MOM,Approved
1124,2012,CVM,CPM,Approved
1125,2012,CVM,HTM,Approved
1126,2012,CVM,MOM,Approved
1127,2012,CVM,HTM,Approved
1128,2012,CVM,CPM,Approved
1129,2012,CVM,HTM,Approved
1130,2012,CVM,CPM,Approved
1131,2012,CVM,MVM,Approved
1132,2012,CVM,CPM,Approved
1133,2012,CVM,CPM,Approved
1134,2012,CVM,CPM,Approved
1135,2012,CVM,CPM,Approved
1136,2012,CVM,MOM,Approved
1137,2012,CVM,CPM,Approved
1138,2012,CVM,CPM,Approved
1139,2012,CVM,CPM,Approved
1140,2012,CVM,MVM,Approved
1141,2012,CVM,CPM,Approved
1142,2012,CVM,CPM,Approved
1143,2012,CVM,MOM,Approved
1144,2012,CVM,CPM,Approved
1145,2012,CVM,GJH,Approved
1146,2012,CVM,MOM,Approved
1147,2012,CVM,MOM,Approved
1148,2012,CVM,MVM,Approved
1149,2012,CVM,NCM,Approved
1150,2012,CVM,CPM,Approved
1151,2012,CVM,CPM,Approved
1152,2012,CVM,GJH,Approved
1153,2012,CVM,CPM,Approved
1154,2012,CVM,MOM,Approved
1155,2012,CVM,CPM,Approved
1156,2012,CVM,MVM,Approved
1157,2012,CVM,CPM,Approved
1158,2012,CVM,MOM,Approved
1159,2012,CVM,CPM,Approved
1160,2012,CVM,CPM,Approved
1161,2012,CVM,HTM,Approved
1162,2012,CVM,GJH,Approved
1163,2012,CVM,CPM,Approved
1164,2012,CVM,CPM,Approved
1165,2012,CVM,HTM,Approved
1166,2012,CVM,CPM,Approved
1167,2012,CVM,MVM,Approved
1168,2012,CVM,CPM,Approved
1169,2012,CVM,CPM,Approved
1170,2012,CVM,CPM,Approved
1171,2012,CVM,CPM,Approved
1172,2012,CVM,MVM,Approved
1173,2012,CVM,NCM,Approved
1174,2012,CVM,MVM,Approved
1175,2012,CVM,CPM,Approved
1176,2012,CVM,HTM,Approved
1177,2012,CVM,CPM,Approved
1178,2012,CVM,CPM,Approved
1179,2012,CVM,ELM,Approved
1180,2012,CVM,GJH,Approved
1181,2012,CVM,MOM,Approved
1182,2012,CVM,MVM,Approved
1183,2012,CVM,MOM,Approved
1184,2012,CVM,GJH,Approved
1185,2012,CVM,CPM,Approved
1186,2012,CVM,MVM,Approved
1187,2012,CVM,MOM,Approved
1188,2012,CVM,CPM,Approved
1189,2012,CVM,HTM,Approved
1190,2012,CVM,CPM,Approved
1191,2012,CVM,SOM,Approved
1192,2012,CVM,CPM,Approved
1193,2012,CVM,SOM,Approved
1194,2012,CVM,HTM,Approved
1195,2012,CVM,CPM,Approved
1196,2012,CVM,MVM,Approved
1197,2012,CVM,CPM,Approved
1198,2012,CVM,CPM,Approved
1199,2012,CVM,MOM,Approved
1200,2012,CVM,GJH,Approved
1201,2012,CVM,NCM,Approved
1202,2012,CVM,BVM,Approved
1203,2012,CVM,CPM,Approved
1204,2012,CVM,MVM,Approved
1205,2012,CVM,SOM,Approved
1206,2012,CVM,HTM,Approved
1207,2012,CVM,MVM,Approved
1208,2012,CVM,SOM,Approved
1209,2012,CVM,CPM,Approved
1210,2012,CVM,HTM,Approved
1211,2012,CVM,CPM,Approved
1212,2012,CVM,HTM,Approved
1213,2012,CVM,MOM,Approved
1214,2012,CVM,MVM,Approved
1215,2012,CVM,CPM,Approved
1216,2012,CVM,GJH,Approved
1217,2012,CVM,SOM,Approved
1218,2012,CVM,HTM,Approved
1219,2012,CVM,HTM,Approved
1220,2012,CVM,NCM,Approved
1221,2012,CVM,CPM,Approved
1222,2012,CVM,CPM,Approved
1223,2012,CVM,HTM,Approved
1224,2012,CVM,SOM,Approved
1225,2012,CVM,CPM,Approved
1226,2012,CVM,MVM,Approved
1227,2012,CVM,SOM,Approved
1228,2012,CVM,MVM,Approved
1229,2012,CVM,CPM,Approved
1230,2012,CVM,CPM,Approved
1231,2012,CVM,NCM,Approved
1232,2012,CVM,MOM,Approved
1233,2012,CVM,MOM,Approved
1234,2012,CVM,CPM,Approved
1235,2012,CVM,CPM,Approved
1236,2012,CVM,CPM,Approved
1237,2012,CVM,CPM,Approved
1238,2012,CVM,SOM,Approved
1239,2012,CVM,CPM,Approved
1240,2012,CVM,CPM,Approved
1241,2012,CVM,CPM,Approved
1242,2012,CVM,CPM,Approved
1243,2012,CVM,SOM,Approved
1244,2012,CVM,GJH,Approved
1245,2012,CVM,HTM,Approved
1246,2012,CVM,MVM,Approved
1247,2012,CVM,CPM,Approved
1248,2012,CVM,GJH,Approved
1249,2012,CVM,SOM,Approved
1250,2012,CVM,CPM,Approved
1251,2012,CVM,CPM,Approved
1252,2012,CVM,CPM,Approved
1253,2012,CVM,SOM,Approved
1254,2012,CVM,CPM,Approved
1255,2012,CVM,CPM,Approved
1256,2012,CVM,CPM,Approved
1257,2012,CVM,CPM,Approved
1258,2012,CVM,CPM,Approved
1259,2012,CVM,HTM,Approved
1260,2012,CVM,NCM,Approved
1261,2012,CVM,MOM,Approved
1262,2012,CVM,HTM,Approved
1263,2012,CVM,GJH,Approved
1264,2012,CVM,NCM,Approved
1265,2012,CVM,CPM,Approved
1266,2012,CVM,HTM,Approved
1267,2012,CVM,NCM,Approved
1268,2012,CVM,NCM,Approved
1269,2012,CVM,CPM,Approved
1270,2012,CVM,GJH,Approved
1271,2012,CVM,MOM,Approved
1272,2012,CVM,CPM,Approved
1273,2012,CVM,CPM,Approved
1274,2012,CVM,CPM,Approved
1275,2012,CVM,CPM,Approved
1276,2012,CVM,SOM,Approved
1277,2012,CVM,HTM,Approved
1278,2012,CVM,NCM,Approved
1279,2012,CVM,MVM,Approved
1280,2012,CVM,MVM,Approved
1281,2012,CVM,CPM,Approved
1282,2012,CVM,MVM,Approved
1283,2012,CVM,HTM,Approved
1284,2012,CVM,HTM,Approved
1285,2012,CVM,CPM,Approved
1286,2012,CVM,CPM,Approved
1287,2012,CVM,HTM,Approved
1288,2012,CVM,MOM,Approved
1289,2012,CVM,HTM,Approved
1290,2012,CVM,HTM,Approved
1291,2012,CVM,CPM,Approved
1292,2012,CVM,HTM,Approved
1293,2012,CVM,CPM,Approved
1294,2012,CVM,HTM,Approved
1295,2012,CVM,GJH,Approved
1296,2012,CVM,HTM,Approved
1297,2012,CVM,GJH,Approved
1298,2012,CVM,CPM,Approved
1299,2012,CVM,GJH,Approved
1300,2012,CVM,GJH,Approved
1301,2012,CVM,HTM,Approved
1302,2012,CVM,CPM,Approved
1303,2012,CVM,CPM,Approved
1304,2012,CVM,NCM,Approved
1305,2012,CVM,BVM,Approved
1306,2012,CVM,CPM,Approved
1307,2012,CVM,MVM,Approved
1308,2012,CVM,NCM,Approved
1309,2012,CVM,CPM,Approved
1310,2012,CVM,CPM,Approved
1311,2012,CVM,GJH,Approved
1312,2012,ELH,SYH,Denied
1313,2012,ELH,SYH,Denied
1314,2012,ELH,OLH,Approved
1315,2012,ELH,CPH,Approved
1316,2012,ELH,ORH,Approved
1317,2012,ELH,OLH,Approved
1318,2012,ELH,SOH,Approved
1319,2012,ELH,ORH,Approved
1320,2012,ELH,CVH,Approved
1321,2012,ELH,OLH,Approved
1322,2012,ELH,BVH,Approved
1323,2012,ELH,ORH,Approved
1324,2012,ELH,OLH,Approved
1325,2012,ELH,OLH,Approved
1326,2012,ELH,OLH,Approved
1327,2012,ELH,BVH,Approved
1328,2012,ELH,HTH,Approved
1329,2012,ELH,SYH,Approved
1330,2012,ELH,ORH,Approved
1331,2012,ELH,OLH,Approved
1332,2012,ELH,CVH,Approved
1333,2012,ELH,BVH,Approved
1334,2012,ELH,BVH,Approved
1335,2012,ELH,MVH,Approved
1336,2012,ELH,OLH,Approved
1337,2012,ELH,OLH,Approved
1338,2012,ELH,BVH,Approved
1339,2012,ELH,ORH,Approved
1340,2012,ELH,BVH,Approved
1341,2012,ELH,OLH,Approved
1342,2012,ELH,SOH,Approved
1343,2012,ELH,BVH,Approved
1344,2012,ELH,BVH,Approved
1345,2012,ELH,SYH,Approved
1346,2012,ELH,ORH,Approved
1347,2012,ELH,ORH,Approved
1348,2012,ELH,BVH,Approved
1349,2012,ELH,BVH,Approved
1350,2012,ELH,SYH,Approved
1351,2012,ELH,ORH,Approved
1352,2012,ELH,OLH,Approved
1353,2012,ELH,ORH,Approved
1354,2012,ELH,OLH,Approved
1355,2012,ELH,OLH,Approved
1356,2012,ELH,OLH,Approved
1357,2012,ELH,OLH,Approved
1358,2012,ELH,OLH,Approved
1359,2012,ELH,OLH,Approved
1360,2012,ELH,BVH,Approved
1361,2012,ELH,BVH,Approved
1362,2012,ELH,ORH,Approved
1363,2012,ELH,BVH,Approved
1364,2012,ELH,BVH,Approved
1365,2012,ELH,CPH,Approved
1366,2012,ELH,OLH,Approved
1367,2012,ELH,ORH,Approved
1368,2012,ELH,BVH,Approved
1369,2012,ELH,HTH,Approved
1370,2012,ELH,OLH,Approved
1371,2012,ELH,ORH,Approved
1372,2012,ELH,OLH,Approved
1373,2012,ELH,OLH,Approved
1374,2012,ELH,OLH,Approved
1375,2012,ELH,OLH,Approved
1376,2012,ELH,BVH,Approved
1377,2012,ELH,SOH,Approved
1378,2012,ELH,SOH,Approved
1379,2012,ELH,OLH,Approved
1380,2012,ELH,OLH,Approved
1381,2012,ELH,BVH,Approved
1382,2012,ELH,SUH,Approved
1383,2012,ELH,OLH,Approved
1384,2012,ELH,SYH,Approved
1385,2012,ELH,BVH,Approved
1386,2012,ELH,OLH,Approved
1387,2012,ELH,OLH,Approved
1388,2012,ELH,SYH,Approved
1389,2012,ELH,OLH,Approved
1390,2012,ELH,SYH,Approved
1391,2012,ELH,SYH,Approved
1392,2012,ELH,OLH,Approved
1393,2012,ELH,OLH,Approved
1394,2012,ELH,OLH,Approved
1395,2012,ELH,OLH,Denied
1396,2012,ELH,HTH,Approved
1397,2012,ELH,OLH,Approved
1398,2012,ELH,ORH,Approved
1399,2012,ELH,BVH,Approved
1400,2012,ELH,OLH,Approved
1401,2012,ELH,SYH,Approved
1402,2012,ELH,ORH,Approved
1403,2012,ELH,ORH,Approved
1404,2012,ELH,OLH,Approved
1405,2012,ELH,BVH,Approved
1406,2012,ELH,OLH,Approved
1407,2012,ELH,OLH,Approved
1408,2012,ELH,HTH,Approved
1409,2012,ELH,OLH,Approved
1410,2012,ELH,BVH,Approved
1411,2012,ELH,ORH,Approved
1412,2012,ELH,OLH,Approved
1413,2012,ELH,OLH,Approved
1414,2012,ELH,OLH,Approved
1415,2012,ELH,OLH,Approved
1416,2012,ELH,CPH,Approved
1417,2012,ELH,BVH,Approved
1418,2012,ELH,HTH,Approved
1419,2012,ELH,ORH,Approved
1420,2012,ELH,BVH,Approved
1421,2012,ELH,CVH,Approved
1422,2012,ELH,ORH,Approved
1423,2012,ELH,SYH,Approved
1424,2012,ELH,SYH,Approved
1425,2012,ELH,HTH,Approved
1426,2012,ELH,OLH,Approved
1427,2012,ELH,SYH,Approved
1428,2012,ELH,BVH,Approved
1429,2012,ELH,SOH,Approved
1430,2012,ELH,SYH,Approved
1431,2012,ELH,SYH,Approved
1432,2012,ELH,OLH,Approved
1433,2012,ELH,OLH,Approved
1434,2012,ELH,OLH,Approved
1435,2012,ELH,BVH,Approved
1436,2012,ELH,OLH,Approved
1437,2012,ELH,HTH,Approved
1438,2012,ELH,BVH,Denied
1439,2012,ELH,OLH,Approved
1440,2012,ELH,MOH,Approved
1441,2012,ELH,SOH,Approved
1442,2012,ELH,OLH,Approved
1443,2012,ELH,ORH,Approved
1444,2012,ELH,ORH,Approved
1445,2012,ELH,BVH,Approved
1446,2012,ELH,OLH,Approved
1447,2012,ELH,SOH,Approved
1448,2012,ELH,ORH,Approved
1449,2012,ELH,ORH,Approved
1450,2012,ELH,ORH,Approved
1451,2012,ELH,CVH,Approved
1452,2012,ELH,CPH,Approved
1453,2012,ELH,OLH,Approved
1454,2012,ELH,OLH,Approved
1455,2012,ELH,ORH,Approved
1456,2012,ELH,HTH,Approved
1457,2012,ELH,CVH,Approved
1458,2012,ELH,BVH,Approved
1459,2012,ELH,OLH,Approved
1460,2012,ELH,OLH,Approved
1461,2012,ELH,BVH,Approved
1462,2012,ELH,BVH,Approved
1463,2012,ELH,BVH,Approved
1464,2012,ELH,OLH,Denied
1465,2012,ELH,OLH,Approved
1466,2012,ELH,OLH,Approved
1467,2012,ELH,SOH,Approved
1468,2012,ELH,OLH,Approved
1469,2012,ELH,OLH,Approved
1470,2012,ELH,OLH,Approved
1471,2012,ELH,OLH,Approved
1472,2012,ELH,OLH,Approved
1473,2012,ELH,OLH,Approved
1474,2012,ELH,OLH,Approved
1475,2012,ELH,OLH,Approved
1476,2012,ELH,SYH,Approved
1477,2012,ELH,ORH,Approved
1478,2012,ELH,ORH,Approved
1479,2012,ELH,OLH,Approved
1480,2012,ELH,OLH,Approved
1481,2012,ELH,OLH,Approved
1482,2012,ELH,OLH,Approved
1483,2012,ELH,OLH,Approved
1484,2012,ELH,SYH,Approved
1485,2012,ELH,HTH,Approved
1486,2012,ELH,MOH,Approved
1487,2012,ELH,OLH,Approved
1488,2012,ELH,SYH,Approved
1489,2012,ELH,OLH,Approved
1490,2012,ELH,BVH,Approved
1491,2012,ELH,ORH,Approved
1492,2012,ELH,ORH,Approved
1493,2012,ELH,ORH,Approved
1494,2012,ELH,ORH,Approved
1495,2012,ELH,ORH,Approved
1496,2012,ELH,HTH,Approved
1497,2012,ELH,SOH,Approved
1498,2012,ELH,ORH,Approved
1499,2012,ELH,OLH,Approved
1500,2012,ELH,MVH,Approved
1501,2012,ELH,BVH,Approved
1502,2012,ELH,CPH,Approved
1503,2012,ELH,HTH,Approved
1504,2012,ELH,OLH,Approved
1505,2012,ELH,OLH,Approved
1506,2012,ELH,OLH,Approved
1507,2012,ELH,BVH,Approved
1508,2012,ELH,BVH,Approved
1509,2012,ELH,OLH,Approved
1510,2012,ELH,OLH,Approved
1511,2012,ELH,BVH,Approved
1512,2012,ELH,OLH,Approved
1513,2012,ELH,ORH,Approved
1514,2012,ELH,OLH,Approved
1515,2012,ELH,SYH,Approved
1516,2012,ELH,OLH,Approved
1517,2012,ELH,SOH,Approved
1518,2012,ELH,OLH,Approved
1519,2012,ELH,OLH,Approved
1520,2012,ELH,OLH,Approved
1521,2012,ELH,OLH,Approved
1522,2012,ELH,BVH,Approved
1523,2012,ELH,ORH,Approved
1524,2012,ELH,ORH,Approved
1525,2012,ELH,OLH,Approved
1526,2012,ELH,MVH,Approved
1527,2012,ELH,OLH,Approved
1528,2012,ELH,HTH,Approved
1529,2012,ELH,SYH,Approved
1530,2012,ELH,OLH,Approved
1531,2012,ELH,SYH,Approved
1532,2012,ELH,BVH,Approved
1533,2012,ELH,SYH,Approved
1534,2012,ELH,MOH,Approved
1535,2012,ELH,BVH,Approved
1536,2012,ELH,OLH,Approved
1537,2012,ELH,OLH,Approved
1538,2012,ELH,CPH,Denied
1539,2012,ELH,SOH,Approved
1540,2012,ELH,BVH,Approved
1541,2012,ELH,OLH,Approved
1542,2012,ELH,BVH,Approved
1543,2012,ELH,OLH,Approved
1544,2012,ELH,OLH,Approved
1545,2012,ELH,SYH,Denied
1546,2012,ELH,HTH,Approved
1547,2012,ELH,ORH,Approved
1548,2012,ELH,OLH,Approved
1549,2012,ELH,OLH,Approved
1550,2012,ELH,OLH,Approved
1551,2012,ELH,SUH,Approved
1552,2012,ELH,ORH,Approved
1553,2012,ELH,ORH,Approved
1554,2012,ELH,BVH,Approved
1555,2012,ELH,SYH,Approved
1556,2012,ELH,OLH,Approved
1557,2012,ELH,SOH,Approved
1558,2012,ELH,OLH,Approved
1559,2012,ELH,OLH,Approved
1560,2012,ELH,SYH,Approved
1561,2012,ELH,BVH,Approved
1562,2012,ELH,BVH,Approved
1563,2012,ELH,OLH,Approved
1564,2012,ELH,ORH,Approved
1565,2012,ELH,CPH,Approved
1566,2012,ELH,OLH,Approved
1567,2012,ELH,BVH,Approved
1568,2012,ELH,ORH,Approved
1569,2012,ELH,BVH,Approved
1570,2012,ELH,SYH,Approved
1571,2012,ELH,ORH,Approved
1572,2012,ELH,HTH,Approved
1573,2012,ELH,MOH,Approved
1574,2012,ELH,SYH,Approved
1575,2012,ELH,SUH,Denied
1576,2012,ELH,ORH,Approved
1577,2012,ELH,HTH,Approved
1578,2012,ELH,BVH,Approved
1579,2012,ELH,CPH,Approved
1580,2012,ELH,SUH,Approved
1581,2012,ELH,BVH,Approved
1582,2012,ELH,OLH,Approved
1583,2012,ELH,SOH,Approved
1584,2012,ELH,BVH,Approved
1585,2012,ELH,BVH,Approved
1586,2012,ELH,MVH,Approved
1587,2012,ELH,OLH,Approved
1588,2012,ELH,OLH,Approved
1589,2012,ELH,OLH,Approved
1590,2012,ELH,CVH,Denied
1591,2012,ELH,OLH,Approved
1592,2012,ELH,OLH,Approved
1593,2012,ELH,OLH,Approved
1594,2012,ELH,ORH,Approved
1595,2012,ELH,ORH,Approved
1596,2012,ELH,ORH,Approved
1597,2012,ELH,OLH,Approved
1598,2012,ELH,HTH,Approved
1599,2012,ELH,BVH,Approved
1600,2012,ELH,BVH,Approved
1601,2012,ELH,OLH,Approved
1602,2012,ELH,BVH,Approved
1603,2012,ELH,OLH,Approved
1604,2012,ELH,ORH,Approved
1605,2012,ELH,BVH,Approved
1606,2012,ELH,BVH,Approved
1607,2012,ELH,BVH,Approved
1608,2012,ELH,BVH,Approved
